h_a,minutes_since_last_goal_before_match,reliability_score,delay_score,time_last_3_matches,goals_last_3_matches,xG_last_3_matches,total_team_matches_before_match,team_pts_before_match,total_team_goals_scored_before_match,total_team_xg_before_match,total_opponent_matches_before_match,opponent_pts_before_match,total_opponent_goals_conceded_before_match,total_opponent_xga_before_match,opponent_clean_sheet_rate_before_match,scored,starting,league_Bundesliga,league_EPL,league_La_Liga,league_Ligue_1,league_Serie_A,ratio_min_goals_last_3_matches,ratio_min_xg_last_3_matches,ratio_pts_match,ratio_pts_match_opponent,ratio_goals_scored,ratio_xG,ratio_goals_conceded_opponent,ratio_xga_opponent
0,23.0,0.2987119511745003,-1.1276500658757618,270.0,1.0,0.7391419559717176,31,35,35,41.768154,31,73,30,30.809844,0.41935483870967744,0,1,0.0,1.0,0.0,0.0,0.0,270.0,365.2884237169879,1.1290322580645162,2.3548387096774195,1.1290322580645162,1.347359806451613,0.967741935483871,0.9938659354838709
1,113.0,0.2987119511745003,-0.6214028421765144,270.0,1.0,0.8248812109231947,32,35,36,43.234134,32,10,77,87.090718,0.0625,1,1,0.0,1.0,0.0,0.0,0.0,270.0,327.3198569983429,1.09375,0.3125,1.125,1.3510666875,2.40625,2.7215849375
0,41.0,0.2987119511745003,-1.0264006211359122,267.0,2.0,0.8981639742851255,33,36,37,44.218364,33,48,53,50.593281,0.21212121212121213,0,1,0.0,1.0,0.0,0.0,0.0,133.5,297.27311230949,1.0909090909090908,1.4545454545454546,1.121212121212121,1.3399504242424243,1.606060606060606,1.5331297272727271
1,131.0,0.2987119511745003,-0.5201533974366649,267.0,1.0,0.6435243636369703,34,36,39,45.459704,34,37,56,58.287027,0.17647058823529413,1,1,0.0,1.0,0.0,0.0,0.0,267.0,414.90270623323596,1.0588235294117647,1.088235294117647,1.1470588235294117,1.3370501176470588,1.6470588235294117,1.7143243235294119
0,63.0,0.2987119511745003,-0.9026512997872074,267.0,2.0,1.2430831640958784,35,37,40,46.611364,35,39,51,56.936728,0.2571428571428571,1,1,0.0,1.0,0.0,0.0,0.0,133.5,214.7885255884669,1.0571428571428572,1.1142857142857143,1.1428571428571428,1.3317532571428572,1.457142857142857,1.6267636571428572
1,19.0,0.2987119511745003,-1.150149942484617,255.0,2.0,1.492059603333473,36,40,42,48.771214,36,62,44,53.758495,0.3611111111111111,1,1,0.0,1.0,0.0,0.0,0.0,127.5,170.9047007440546,1.1111111111111112,1.7222222222222223,1.1666666666666667,1.3547559444444444,1.2222222222222223,1.4932915277777778
0,5.0,0.2987119511745003,-1.228899510615611,255.0,3.0,1.5665575563907619,37,40,43,49.621671,37,22,79,82.765265,0.05405405405405406,1,1,0.0,1.0,0.0,0.0,0.0,85.0,162.77729404816893,1.0810810810810811,0.5945945945945946,1.162162162162162,1.3411262432432431,2.135135135135135,2.236899054054054
0,36.0,0.2987119511745003,-1.0545254668969815,255.0,3.0,0.8109834641218183,0,0,0,0.0,0,0,0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,85.0,314.43304491556967,0.0,0.0,0.0,0.0,0.0,0.0
1,126.0,0.2987119511745003,-0.5482782431977342,270.0,2.0,0.5353036075830457,1,0,0,0.558948,1,1,0,1.03414,1.0,0,1,0.0,1.0,0.0,0.0,0.0,135.0,504.38666240094943,0.0,1.0,0.0,0.558948,0.0,1.03414
0,216.0,0.2987119511745003,-0.04203101949848693,270.0,1.0,0.4643113389611242,2,0,1,1.53752,2,4,2,2.42704,0.0,1,1,0.0,1.0,0.0,0.0,0.0,270.0,581.5063672666554,0.0,2.0,0.5,0.76876,1.0,1.21352
1,7.0,0.2987119511745003,-1.2176495723111833,270.0,1.0,0.3546524941921232,3,3,4,3.7735200000000004,3,6,1,4.101738,0.6666666666666666,0,1,0.0,1.0,0.0,0.0,0.0,270.0,761.3086173693592,1.0,2.0,1.3333333333333333,1.25784,0.3333333333333333,1.367246
1,97.0,0.2987119511745003,-0.7114023486119361,270.0,1.0,0.28342744708061196,4,3,4,4.566768,4,6,1,4.257789,0.75,1,1,0.0,1.0,0.0,0.0,0.0,270.0,952.6247467599956,0.75,1.5,1.0,1.141692,0.25,1.06444725
0,42.0,0.2987119511745003,-1.0207756519836984,270.0,2.0,0.3799421116709707,5,3,5,5.033133,5,7,5,6.8253140000000005,0.4,1,1,0.0,1.0,0.0,0.0,0.0,135.0,710.634572231413,0.6,1.4,1.0,1.0066266000000001,1.0,1.3650628
0,26.0,0.2987119511745003,-1.1107751584191201,270.0,2.0,0.5163159966468809,6,4,6,5.808899,6,13,3,4.170927,0.5,0,1,0.0,1.0,0.0,0.0,0.0,135.0,522.9355699871111,0.6666666666666666,2.1666666666666665,1.0,0.9681498333333334,0.5,0.6951545
1,116.0,0.2987119511745003,-0.6045279347198728,270.0,2.0,0.39036321640014626,7,4,6,6.673448,7,7,12,9.916491,0.14285714285714285,0,1,0.0,1.0,0.0,0.0,0.0,135.0,691.663529391646,0.5714285714285714,1.0,0.8571428571428571,0.9533497142857142,1.7142857142857142,1.4166415714285716
0,206.0,0.2987119511745003,-0.09828071102062551,270.0,1.0,0.27836687117814995,8,4,6,6.933699,8,8,13,8.679648,0.25,0,1,0.0,1.0,0.0,0.0,0.0,270.0,969.9430067136283,0.5,1.0,0.75,0.866712375,1.625,1.084956
1,296.0,0.2987119511745003,0.4079665126786218,270.0,0.0,0.1256413161754606,9,4,7,7.432352,9,12,8,7.354345,0.5555555555555556,0,1,0.0,1.0,0.0,0.0,0.0,300.0,2148.9746225114327,0.4444444444444444,1.3333333333333333,0.7777777777777778,0.8258168888888888,0.8888888888888888,0.8171494444444445
1,386.0,0.2987119511745003,0.9142137363778691,270.0,0.0,0.6395645439624784,10,7,10,8.846181999999999,10,10,19,23.134299,0.2,0,1,0.0,1.0,0.0,0.0,0.0,300.0,422.16223921231034,0.7,1.0,1.0,0.8846181999999999,1.9,2.3134299
0,476.0,0.2987119511745003,1.4204609600771163,270.0,0.0,0.70812501758337,11,10,13,11.813462,11,18,18,15.784431999999999,0.36363636363636365,0,1,0.0,1.0,0.0,0.0,0.0,300.0,381.2886048305898,0.9090909090909091,1.6363636363636365,1.1818181818181819,1.0739510909090908,1.6363636363636365,1.4349483636363636
1,566.0,0.2987119511745003,1.9267081837763635,270.0,0.0,0.7889827042818068,12,11,15,12.204244,12,18,20,18.709440999999998,0.25,0,1,0.0,1.0,0.0,0.0,0.0,300.0,342.21282486258673,0.9166666666666666,1.5,1.25,1.0170203333333332,1.6666666666666667,1.5591200833333332
0,656.0,0.2987119511745003,2.432955407475611,270.0,0.0,0.4334851056337355,13,11,15,12.568396,13,21,20,19.124909,0.07692307692307693,0,1,0.0,1.0,0.0,0.0,0.0,300.0,622.8587706728061,0.8461538461538461,1.6153846153846154,1.1538461538461537,0.9667996923076922,1.5384615384615385,1.4711468461538462
0,746.0,0.2987119511745003,2.9392026311748585,270.0,0.0,0.860881596803665,14,12,16,13.934236,14,22,20,20.629579,0.21428571428571427,1,1,0.0,1.0,0.0,0.0,0.0,300.0,313.63198028912785,0.8571428571428571,1.5714285714285714,1.1428571428571428,0.9953025714285715,1.4285714285714286,1.473541357142857
1,18.0,0.2987119511745003,-1.155774911636831,270.0,1.0,1.218079328536987,15,13,17,15.640636,15,30,15,22.139444,0.3333333333333333,1,1,0.0,1.0,0.0,0.0,0.0,270.0,221.66044006697996,0.8666666666666667,2.0,1.1333333333333333,1.0427090666666667,1.0,1.4759629333333335
0,67.0,0.2987119511745003,-0.8801514231783519,270.0,2.0,1.7235434055328367,16,13,19,16.917646,16,34,16,18.072685,0.4375,0,1,0.0,1.0,0.0,0.0,0.0,135.0,156.65401818907426,0.8125,2.125,1.1875,1.057352875,1.0,1.1295428125
1,157.0,0.2987119511745003,-0.3739041994791046,270.0,2.0,1.6923278570175169,17,13,19,17.939076,17,23,26,24.619312,0.23529411764705882,0,1,0.0,1.0,0.0,0.0,0.0,135.0,159.54355350259138,0.7647058823529411,1.3529411764705883,1.1176470588235294,1.0552397647058824,1.5294117647058822,1.4481948235294118
1,247.0,0.2987119511745003,0.13234302422014269,270.0,1.0,1.7479628920555113,18,13,19,19.076266,18,24,25,28.602299000000002,0.2222222222222222,1,1,0.0,1.0,0.0,0.0,0.0,270.0,154.46552168078028,0.7222222222222222,1.3333333333333333,1.0555555555555556,1.0597925555555556,1.3888888888888888,1.5890166111111113
0,81.0,0.2987119511745003,-0.8014018550473578,270.0,1.0,1.7192521691322324,19,14,21,21.352705999999998,19,3,40,32.100729,0.0,0,1,0.0,1.0,0.0,0.0,0.0,270.0,157.0450250682415,0.7368421052631579,0.15789473684210525,1.105263157894737,1.1238266315789474,2.1052631578947367,1.689512052631579
1,171.0,0.2987119511745003,-0.2951546313481106,270.0,1.0,1.2344060502946375,20,14,21,21.588383999999998,20,18,33,31.798828,0.15,0,1,0.0,1.0,0.0,0.0,0.0,270.0,218.72867516774917,0.7,0.9,1.05,1.0794191999999998,1.65,1.5899414
0,261.0,0.2987119511745003,0.21109259235113673,270.0,1.0,0.9423544965684412,21,14,22,23.325354,21,27,27,26.688838,0.3333333333333333,0,1,0.0,1.0,0.0,0.0,0.0,270.0,286.5163810256096,0.6666666666666666,1.2857142857142858,1.0476190476190477,1.110731142857143,1.2857142857142858,1.2708970476190475
1,351.0,0.2987119511745003,0.717339816050384,270.0,0.0,0.3806320391595361,22,17,24,26.092964,22,33,23,35.272946,0.3181818181818182,1,1,0.0,1.0,0.0,0.0,0.0,300.0,709.3464874795619,0.7727272727272727,1.5,1.0909090909090908,1.186043818181818,1.0454545454545454,1.6033157272727272
0,63.0,0.2987119511745003,-0.9026512997872074,270.0,1.0,1.1548769474029539,23,20,27,28.279714,23,37,25,34.934499,0.391304347826087,1,1,0.0,1.0,0.0,0.0,0.0,270.0,233.79114165120913,0.8695652173913043,1.608695652173913,1.173913043478261,1.2295527826086956,1.0869565217391304,1.5188912608695653
0,80.0,0.2987119511745003,-0.8070268241995717,266.0,2.0,1.3350962102413175,24,20,29,30.005564,24,15,47,53.516426,0.125,0,1,0.0,1.0,0.0,0.0,0.0,133.0,199.23657782829054,0.8333333333333334,0.625,1.2083333333333333,1.2502318333333333,1.9583333333333333,2.2298510833333336
1,170.0,0.2987119511745003,-0.30077960050032443,266.0,2.0,1.3003460913896558,25,23,31,31.127864,25,44,36,32.736202999999996,0.16,0,1,0.0,1.0,0.0,0.0,0.0,133.0,204.56092555769573,0.92,1.76,1.24,1.24511456,1.44,1.3094481199999999
1,260.0,0.2987119511745003,0.20546762319892287,266.0,1.0,0.5112919136881826,26,24,32,32.435324,26,37,45,38.010282,0.23076923076923078,0,1,0.0,1.0,0.0,0.0,0.0,266.0,520.2507469387111,0.9230769230769231,1.4230769230769231,1.2307692307692308,1.2475124615384616,1.7307692307692308,1.461933923076923
0,350.0,0.2987119511745003,0.7117148468981701,270.0,0.0,0.25657085329294177,27,25,32,34.779444,27,45,35,35.059065,0.3333333333333333,0,1,0.0,1.0,0.0,0.0,0.0,300.0,1052.34088960107,0.9259259259259259,1.6666666666666667,1.1851851851851851,1.2881275555555556,1.2962962962962963,1.2984838888888888
0,440.0,0.2987119511745003,1.2179620705974175,270.0,0.0,0.21786444634199117,28,25,34,36.131144,28,40,42,44.516943,0.17857142857142858,0,1,0.0,1.0,0.0,0.0,0.0,300.0,1239.3027156719706,0.8928571428571429,1.4285714285714286,1.2142857142857142,1.290398,1.5,1.5898908214285714
1,530.0,0.2987119511745003,1.7242092942966647,270.0,0.0,0.2809179499745367,29,28,35,37.626424,29,60,27,34.580084,0.41379310344827586,0,1,0.0,1.0,0.0,0.0,0.0,300.0,961.1347371162067,0.9655172413793104,2.0689655172413794,1.206896551724138,1.297462896551724,0.9310344827586207,1.1924166896551724
0,620.0,0.2987119511745003,2.230456517995912,270.0,0.0,0.10739474743604638,30,29,36,38.115406,30,51,37,46.505855000000004,0.26666666666666666,0,1,0.0,1.0,0.0,0.0,0.0,300.0,2514.0894358989494,0.9666666666666667,1.7,1.2,1.2705135333333333,1.2333333333333334,1.550195166666667
1,710.0,0.2987119511745003,2.7367037416951594,270.0,0.0,0.226023659110069,31,29,36,38.87546,31,17,54,55.22103,0.12903225806451613,0,1,0.0,1.0,0.0,0.0,0.0,300.0,1194.565210841558,0.9354838709677419,0.5483870967741935,1.1612903225806452,1.2540470967741935,1.7419354838709677,1.7813235483870968
0,800.0,0.2987119511745003,3.242950965394407,270.0,0.0,0.35674055665731397,32,32,40,41.41925,31,42,36,46.165278,0.3548387096774194,0,1,0.0,1.0,0.0,0.0,0.0,300.0,756.8525500153962,1.0,1.3548387096774193,1.25,1.2943515625,1.1612903225806452,1.4892025161290323
1,890.0,0.2987119511745003,3.7491981890936543,270.0,0.0,0.38992386683821634,33,33,40,42.041695,33,47,39,50.764134999999996,0.3333333333333333,0,1,0.0,1.0,0.0,0.0,0.0,300.0,692.4428663199166,1.0,1.4242424242424243,1.2121212121212122,1.2739907575757574,1.1818181818181819,1.538307121212121
0,980.0,0.2987119511745003,4.255445412792901,270.0,0.0,0.38827494904398874,34,36,42,43.877295,34,48,46,49.165066,0.2647058823529412,0,1,0.0,1.0,0.0,0.0,0.0,300.0,695.3835179549814,1.0588235294117647,1.411764705882353,1.2352941176470589,1.2905086764705882,1.3529411764705883,1.4460313529411766
1,1070.0,0.2987119511745003,4.761692636492149,270.0,0.0,0.19483192265033678,35,36,42,44.63119,35,76,26,30.6138912,0.4857142857142857,0,1,0.0,1.0,0.0,0.0,0.0,300.0,1385.8098628147645,1.0285714285714285,2.1714285714285713,1.2,1.275176857142857,0.7428571428571429,0.8746826057142858
0,1160.0,0.2987119511745003,5.2679398601913965,270.0,0.0,0.22466998919844589,36,36,42,45.951299999999996,36,46,52,54.625486,0.2222222222222222,0,1,0.0,1.0,0.0,0.0,0.0,300.0,1201.7626429024979,1.0,1.2777777777777777,1.1666666666666667,1.276425,1.4444444444444444,1.5173746111111113
1,30.0,0.317659699879823,-0.9072161454465076,210.0,0.0,0.507928892970085,5,6,8,7.7368380000000005,5,7,7,8.347623,0.4,1,0,0.0,0.0,1.0,0.0,0.0,300.0,413.4436983335149,1.2,1.4,1.6,1.5473676,1.4,1.6695246000000001
0,3.0,0.317659699879823,-1.0426402556168226,188.0,2.0,1.5329413414001463,6,9,12,9.870678,6,10,6,7.848219,0.3333333333333333,0,1,0.0,0.0,1.0,0.0,0.0,94.0,122.64004820190054,1.5,1.6666666666666667,2.0,1.645113,1.0,1.3080365
1,93.0,0.317659699879823,-0.5912265550491063,195.0,2.0,1.5329413414001463,7,12,13,10.164228,7,14,6,6.937556,0.5714285714285714,1,0,0.0,0.0,1.0,0.0,0.0,97.5,127.20643297537555,1.7142857142857142,2.0,1.8571428571428572,1.4520325714285713,0.8571428571428571,0.9910794285714285
0,25.0,0.317659699879823,-0.9322946843669363,137.0,3.0,1.8398871421813963,8,15,16,11.546608,7,16,7,7.209916,0.42857142857142855,1,1,0.0,0.0,1.0,0.0,0.0,45.666666666666664,74.46108886742415,1.875,2.2857142857142856,2.0,1.443326,1.0,1.029988
1,18.0,0.317659699879823,-0.9674046388555364,205.0,2.0,1.3232436776161194,9,15,17,12.474679,9,8,15,15.636353,0.2222222222222222,0,1,0.0,0.0,1.0,0.0,0.0,102.5,154.9223347655183,1.6666666666666667,0.8888888888888888,1.8888888888888888,1.3860754444444445,1.6666666666666667,1.7373725555555555
0,103.0,0.317659699879823,-0.5410694772082488,200.0,2.0,2.203120529651642,10,18,18,14.480279,10,16,13,11.450147,0.5,1,1,0.0,0.0,1.0,0.0,0.0,100.0,90.78032604581287,1.8,1.6,1.8,1.4480279,1.3,1.1450147
1,25.0,0.317659699879823,-0.9322946843669363,265.0,3.0,2.8064271807670593,11,19,20,16.412059,11,24,12,11.435373,0.45454545454545453,0,1,0.0,0.0,1.0,0.0,0.0,88.33333333333333,94.42610940205104,1.7272727272727273,2.1818181818181817,1.8181818181818181,1.4920053636363635,1.0909090909090908,1.0395793636363637
0,109.0,0.317659699879823,-0.5109752305037344,259.0,2.0,2.412619560956955,12,19,20,17.259109,12,3,32,26.215291999999998,0.0,1,1,0.0,0.0,1.0,0.0,0.0,129.5,107.3521926918593,1.5833333333333333,0.25,1.6666666666666667,1.4382590833333333,2.6666666666666665,2.1846076666666665
1,7.0,0.317659699879823,-1.0225774244804795,242.0,3.0,2.3787915408611298,13,22,23,19.796039,12,12,17,20.661054,0.16666666666666666,0,0,0.0,0.0,1.0,0.0,0.0,80.66666666666667,101.73232746253808,1.6923076923076923,1.0,1.7692307692307692,1.5227722307692309,1.4166666666666667,1.7217545
0,20.0,0.317659699879823,-0.957373223287365,165.0,1.0,1.1357501447200775,14,25,25,20.848079,14,14,24,23.175190999999998,0.2857142857142857,0,0,0.0,0.0,1.0,0.0,0.0,165.0,145.27843185145858,1.7857142857142858,1.0,1.7857142857142858,1.4891485,1.7142857142857142,1.6553707857142856
1,31.0,0.317659699879823,-0.9022004376624219,92.0,1.0,0.8460488319396973,16,29,29,24.745859,16,26,17,20.28425,0.375,0,1,0.0,0.0,1.0,0.0,0.0,92.0,108.74076829475177,1.8125,1.625,1.8125,1.5466161875,1.0625,1.267765625
0,106.0,0.317659699879823,-0.5260223538559916,99.0,0.0,0.2003631144762039,17,30,29,25.735813,17,14,24,28.052121,0.11764705882352941,0,1,0.0,0.0,1.0,0.0,0.0,300.0,494.1029203843691,1.7647058823529411,0.8235294117647058,1.7058823529411764,1.5138713529411765,1.411764705882353,1.6501247647058823
1,196.0,0.317659699879823,-0.07460865328827533,176.0,0.0,0.2187857069075107,18,31,29,26.396113,18,16,24,23.988255,0.16666666666666666,0,1,0.0,0.0,1.0,0.0,0.0,300.0,804.4401185421226,1.7222222222222223,0.8888888888888888,1.6111111111111112,1.4664507222222223,1.3333333333333333,1.3326808333333333
0,286.0,0.317659699879823,0.376805047279441,255.0,0.0,0.3596673496067523,19,32,30,27.376933,19,38,19,19.7170847,0.47368421052631576,1,1,0.0,0.0,1.0,0.0,0.0,300.0,708.9884591381677,1.6842105263157894,2.0,1.5789473684210527,1.4408912105263159,1.0,1.0377413
0,3.0,0.317659699879823,-1.0426402556168226,270.0,1.0,0.8355126120150088,20,32,31,28.400743,20,17,30,32.734891,0.15,0,0,0.0,0.0,1.0,0.0,0.0,270.0,323.15490648171067,1.6,0.85,1.55,1.42003715,1.5,1.63674455
1,24.0,0.317659699879823,-0.9373103921510221,201.0,1.0,0.817090019583702,21,35,32,29.030967,20,23,26,26.171606999999998,0.4,0,0,0.0,0.0,1.0,0.0,0.0,201.0,245.99492734277578,1.6666666666666667,1.15,1.5238095238095237,1.382427,1.3,1.30858035
0,50.0,0.317659699879823,-0.8069019897647929,137.0,1.0,0.6762083768844604,22,36,32,29.282075,22,55,25,35.944468,0.3181818181818182,0,1,0.0,0.0,1.0,0.0,0.0,137.0,202.60027039476967,1.6363636363636365,2.5,1.4545454545454546,1.331003409090909,1.1363636363636365,1.6338394545454547
0,140.0,0.317659699879823,-0.3554882891970766,137.0,0.0,0.0437499955296516,27,40,37,36.341648,26,14,54,45.937669,0.038461538461538464,0,1,0.0,0.0,1.0,0.0,0.0,300.0,3131.428891396072,1.4814814814814814,0.5384615384615384,1.3703703703703705,1.3459869629629628,2.076923076923077,1.7668334230769231
1,217.0,0.317659699879823,0.030721210177525136,193.0,0.0,0.0437499955296516,28,43,40,38.224878000000004,28,22,38,42.518006,0.21428571428571427,0,1,0.0,0.0,1.0,0.0,0.0,300.0,4411.429022185706,1.5357142857142858,0.7857142857142857,1.4285714285714286,1.3651742142857144,1.3571428571428572,1.5185002142857142
0,294.0,0.317659699879823,0.41693070955212685,244.0,0.0,0.7354059293866158,29,46,42,40.574498,29,32,35,40.376223,0.2413793103448276,0,1,0.0,0.0,1.0,0.0,0.0,300.0,331.7895467657087,1.5862068965517242,1.103448275862069,1.4482758620689655,1.3991206206896551,1.206896551724138,1.392283551724138
1,367.0,0.317659699879823,0.7830773777903857,227.0,0.0,0.8107820823788642,30,49,43,41.866978,30,13,60,58.017305,0.16666666666666666,1,1,0.0,0.0,1.0,0.0,0.0,300.0,279.97658672225924,1.6333333333333333,0.43333333333333335,1.4333333333333333,1.3955659333333335,2.0,1.9339101666666667
0,22.0,0.317659699879823,-0.9473418077191935,230.0,1.0,1.4948768094182014,31,50,45,43.554408,31,39,43,46.921002,0.3225806451612903,0,1,0.0,0.0,1.0,0.0,0.0,230.0,153.85883207962456,1.6129032258064515,1.2580645161290323,1.4516129032258065,1.4049809032258065,1.3870967741935485,1.5135807096774194
1,112.0,0.317659699879823,-0.4959281071514772,243.0,1.0,0.8032208755612372,32,51,46,44.589578,32,81,22,32.335024,0.5,0,1,0.0,0.0,1.0,0.0,0.0,243.0,302.5319776832341,1.59375,2.53125,1.4375,1.3934243125,0.6875,1.0104695
1,202.0,0.317659699879823,-0.044514406583760914,260.0,1.0,0.8579006642103195,33,51,46,44.970482,33,37,41,53.4513808,0.21212121212121213,0,1,0.0,0.0,1.0,0.0,0.0,260.0,303.0653907225084,1.5454545454545454,1.121212121212121,1.393939393939394,1.3627418787878787,1.2424242424242424,1.6197388121212122
0,292.0,0.317659699879823,0.4068992939839554,270.0,0.0,0.6217489391565323,34,54,48,45.869611,34,73,43,39.950505,0.4117647058823529,0,1,0.0,0.0,1.0,0.0,0.0,300.0,434.2588832821868,1.588235294117647,2.1470588235294117,1.411764705882353,1.3491062058823529,1.2647058823529411,1.1750148529411764
1,382.0,0.317659699879823,0.8583129945516716,270.0,0.0,0.6443191785365342,35,54,48,46.668804,35,48,39,46.7916474,0.37142857142857144,0,0,0.0,0.0,1.0,0.0,0.0,300.0,419.0469708091895,1.542857142857143,1.3714285714285714,1.3714285714285714,1.3333944,1.1142857142857143,1.3369042114285714
0,396.0,0.317659699879823,0.928532903528872,194.0,0.0,0.47051324136555195,36,57,49,47.800724,36,56,43,50.440116,0.3333333333333333,0,1,0.0,0.0,1.0,0.0,0.0,300.0,412.3157074962683,1.5833333333333333,1.5555555555555556,1.3611111111111112,1.327797888888889,1.1944444444444444,1.4011143333333334
1,486.0,0.317659699879823,1.3799466040965882,194.0,0.0,0.2984895873814821,37,60,51,48.593573,37,73,43,42.885155,0.32432432432432434,0,0,0.0,0.0,1.0,0.0,0.0,300.0,649.9389198192026,1.6216216216216217,1.972972972972973,1.3783783783783783,1.3133398108108107,1.162162162162162,1.1590582432432432
1,505.0,0.317659699879823,1.4752450519942173,123.0,0.0,0.2759193480014801,0,0,0,0.0,0,0,0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,0.0,300.0,445.7824392921521,0.0,0.0,0.0,0.0,0.0,0.0
0,589.0,0.317659699879823,1.8965645058574192,193.0,0.0,0.4582945704460144,1,0,1,1.56608,1,0,1,1.17753,0.0,0,1,0.0,0.0,1.0,0.0,0.0,300.0,421.1265252655547,0.0,0.0,1.0,1.56608,1.0,1.17753
1,659.0,0.317659699879823,2.247664050743421,173.0,0.0,0.1823752224445343,2,3,2,2.362184,2,1,2,2.153917,0.5,0,1,0.0,0.0,1.0,0.0,0.0,300.0,948.593771023991,1.5,0.5,1.0,1.181092,1.0,1.0769585
0,687.0,0.317659699879823,2.3881038686978213,182.0,0.0,0.26129966974258423,5,4,3,4.7530293,5,5,4,5.045109999999999,0.4,0,1,0.0,0.0,1.0,0.0,0.0,300.0,696.5182932657159,0.8,1.0,0.6,0.9506058599999999,0.8,1.0090219999999999
0,749.0,0.317659699879823,2.6990777513111373,160.0,0.0,0.0789244472980499,6,4,3,5.2521683,5,4,13,9.812653,0.4,0,0,0.0,0.0,1.0,0.0,0.0,300.0,2027.2552482474382,0.6666666666666666,0.8,0.5,0.8753613833333334,2.6,1.9625305999999998
1,776.0,0.317659699879823,2.834501861481452,117.0,0.0,0.5888183414936066,7,5,3,6.6427683,7,5,10,11.190169,0.2857142857142857,0,1,0.0,0.0,1.0,0.0,0.0,300.0,198.70304940436438,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.9489669000000001,1.4285714285714286,1.5985955714285713
1,838.0,0.317659699879823,3.1454757440947674,151.0,0.0,0.5098938941955566,8,8,6,10.3280683,8,16,4,6.686301,0.625,0,1,0.0,0.0,1.0,0.0,0.0,300.0,296.1400434853763,1.0,2.0,0.75,1.2910085375,0.5,0.835787625
0,928.0,0.317659699879823,3.5968894446624837,179.0,0.0,0.7114458978176117,9,9,7,11.4132383,9,12,12,11.0682478,0.3333333333333333,1,1,0.0,0.0,1.0,0.0,0.0,300.0,251.6002981380447,1.0,1.3333333333333333,0.7777777777777778,1.2681375888888888,1.3333333333333333,1.2298053111111111
1,38.0,0.317659699879823,-0.8670904831738218,233.0,1.0,0.7347904145717621,10,12,8,13.2740583,10,15,16,14.926245999999999,0.2,0,1,0.0,0.0,1.0,0.0,0.0,233.0,317.09722307114345,1.2,1.5,0.8,1.32740583,1.6,1.4926245999999999
0,112.0,0.317659699879823,-0.4959281071514772,245.0,1.0,0.7347904145717621,11,12,8,14.9507583,11,15,15,16.191543,0.36363636363636365,1,1,0.0,0.0,1.0,0.0,0.0,245.0,333.4284105254512,1.0909090909090908,1.3636363636363635,0.7272727272727273,1.3591598454545455,1.3636363636363635,1.4719584545454545
1,15.0,0.317659699879823,-0.9824517622077936,237.0,2.0,1.3900238871574402,12,15,10,16.1691083,12,33,11,13.974556999999999,0.3333333333333333,0,1,0.0,0.0,1.0,0.0,0.0,118.5,170.50066706742598,1.25,2.75,0.8333333333333334,1.3474256916666667,0.9166666666666666,1.1645464166666666
0,80.0,0.317659699879823,-0.6564307562422208,221.0,1.0,1.5431366562843323,13,18,11,18.0542883,13,20,13,14.9317331,0.23076923076923078,0,1,0.0,0.0,1.0,0.0,0.0,221.0,143.214795073392,1.3846153846153846,1.5384615384615385,0.8461538461538461,1.3887914076923076,1.0,1.148594853846154
